code_region,name_region,incidence_65_7,incidence_7,population,population_65,testy_7,value_1,score_1,value_2,score_2,value_3,score_3,value_4,score_4,value_5,score_5,value_6,score_6,value_7,score_7,score,date
CZ010,Praha,310,1069,1324277,251166,3354,171.6408274099754,10,False,0,277.1075702921574,13,True,2,31.872391174716757,30,False,0,0.9825367647058824,5,60,2022-11-05
CZ020,Středočeský kraj,282,989,1385141,255825,2135,149.22668522554744,10,False,0,230.2355125574123,10,True,2,46.3231850117096,30,False,0,1.0238095238095237,10,62,2022-11-05
CZ031,Jihočeský kraj,135,401,644083,131832,768,134.76523988367958,10,False,0,232.87214029977548,10,True,2,52.213541666666664,30,False,0,0.9197247706422018,5,57,2022-11-05
CZ032,Plzeňský kraj,115,348,589899,119690,651,132.90410731328583,10,False,0,208.8729217144289,10,True,2,53.45622119815668,30,False,0,0.8743718592964824,5,57,2022-11-05
CZ041,Karlovarský kraj,35,146,294664,60178,242,114.70692042461924,7,False,0,156.20326365116819,10,True,2,60.33057851239669,30,False,0,0.9798657718120806,5,54,2022-11-05
CZ042,Ústecký kraj,181,562,820965,161527,1015,153.47791927792292,10,False,0,252.58935038724178,13,True,2,55.36945812807882,30,False,0,0.9366666666666666,5,60,2022-11-05
CZ051,Liberecký kraj,85,264,443690,89906,763,130.94728301291443,10,False,0,212.4441082908816,10,True,2,34.60026212319791,30,False,0,0.9010238907849829,5,57,2022-11-05
CZ052,Královéhradecký kraj,150,388,551647,119407,795,164.2354621705547,10,False,0,282.22801008316094,13,True,2,48.80503144654088,30,False,0,0.8100208768267223,5,60,2022-11-05
CZ053,Pardubický kraj,88,333,522662,106085,516,141.00891206936797,10,False,0,221.52047886129048,10,True,2,64.53488372093024,30,False,0,0.9,5,57,2022-11-05
CZ063,Kraj Vysočina,99,249,509813,104291,616,103.56738647307935,7,False,0,189.85339099251132,10,True,2,40.42207792207792,30,False,0,0.9764705882352941,5,54,2022-11-05
CZ064,Jihomoravský kraj,329,937,1191989,238620,1297,165.43776830155312,10,False,0,289.5817617969994,13,True,2,72.24363916730917,30,False,0,0.9426559356136821,5,60,2022-11-05
CZ071,Olomoucký kraj,137,446,632015,130935,538,139.55364983426026,10,False,0,213.84656508954825,10,True,2,82.8996282527881,30,False,0,1.0420560747663552,10,62,2022-11-05
CZ072,Zlínský kraj,142,404,582555,121339,630,145.22233952159024,10,False,0,260.4273976215397,13,True,2,64.12698412698413,30,False,0,0.9758454106280193,5,60,2022-11-05
CZ080,Moravskoslezský kraj,186,595,1200539,240829,802,102.37068516724571,7,False,0,165.26248915205394,10,True,2,74.18952618453865,30,False,0,0.9643435980551054,5,54,2022-11-05
